Core,Date,Colony,Time,Sample.Time,YII,C.SH,D.SH,tot.SH,D.Prp,Community,Target_temp,Week_temp,Bleaching,Experiment,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,Bleached,Tre_4
S6-9,2016-02-05,S6,T8,T8_S6-9,0.585,6.10993241907367E-05,0.0114951902,0.0115562895,0.9947128943,D,32,32.5288869048,Bleaching,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2016-02-12,S6,T9,T9_S6-9,0.58,0.0001656969,0.0502866347,0.0504523316,0.9967157723,D,32,32.8829107143,Bleaching,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-10,2015-06-30,S6,T0,T0_S6-10,0.558,5.29076972701151E-05,0.0257407025,0.0257936102,0.997948806,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2015-08-04,S6,T1,T1_S6-10,0.572,0,0.0094246273,0.0094246273,1,D,26,25.6870654762,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2015-10-02,S6,T2,T2_S6-10,0.634,1.20435039538412E-05,0.0113143118,0.0113263553,0.9989366832,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2015-10-21,S6,T3,T3_S6-10,0.612,0.0002190071,0.0212465469,0.0214655539,0.9897972779,D,26,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2015-12-12,S6,T4,T4_S6-10,0.587,8.99003847823307E-05,0.0055720722,0.0056619725,0.9841220734,D,26,24.1799131737,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-01-14,S6,T5,T5_S6-10,0.592,0,0.0091094278,0.0091094278,1,D,26,24.7799156627,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-01-25,S6,T6,T6_S6-10,0.587,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-02-01,S6,T7,T7_S6-10,0.597,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-02-05,S6,T8,T8_S6-10,0.6,0,0.0119405199,0.0119405199,1,D,32,32.5288869048,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-02-12,S6,T9,T9_S6-10,0.567,0,0.0034238425,0.0034238425,1,D,32,32.8829107143,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-02-22,S6,T10,T10_S6-10,0.447,0,0.0004638052,0.0004638052,1,D,32,28.6980863095,Bleaching,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-04-05,S6,T11,T11_S6-10,0.556,0,0.0065847831,0.0065847831,1,D,27,NA,Recovery ,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-05-26,S6,T12,T12_S6-10,NA,0,0.0060086964,0.0060086964,1,D,27,NA,Control,Nutrients1,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-06-13,S6,T13,T13_S6-10,NA,0,0.012135548,0.012135548,1,D,27,NA,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-07-19,S6,T14,T14_S6-10,NA,0,0.0094970604,0.0094970604,1,D,27,27.1685208333,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2016-09-26,S6,T15,T15_S6-10,NA,0,0.0047387687,0.0047387687,1,D,26,NA,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-03-23,S6,T16,T16_S6-10,NA,0,0.0045487293,0.0045487293,1,D,26,26.3338953846,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-05-11,S6,T17,T17_S6-10,0.492,0,0.0309847845,0.0309847845,1,D,26,27.3250833333,Control,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-05-18,S6,T18,T18_S6-10,0.494,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-05-25,S6,T19,T19_S6-10,0.499,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-06-01,S6,T20,T20_S6-10,0.476,0,0.010969783,0.010969783,1,D,32,31.6596716418,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-06-03,S6,T21,T21_S6-10,0.458,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-06-08,S6,T22,T22_S6-10,0.491,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-10,2017-06-15,S6,T23,T23_S6-10,0.342,0,0.0085562907,0.0085562907,1,D,32,29.8219074627,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,
S6-11,2015-06-30,S6,T0,T0_S6-11,0.547,3.54843714900407E-06,0.0025127119,0.0025162603,0.9985897973,D,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-11,2015-08-04,S6,T1,T1_S6-11,0.545,0.0001673269,0.0218080871,0.021975414,0.9923857246,D,26,25.6870654762,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-11,2015-10-02,S6,T2,T2_S6-11,0.578,NA,NA,NA,NA,NA,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-11,2015-10-21,S6,T3,T3_S6-11,0.611,9.69068021448696E-05,0.028729028,0.0288259348,0.9966382078,D,26,NA,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-11,2015-12-12,S6,T4,T4_S6-11,0.589,7.79733534743746E-05,0.0062734591,0.0063514325,0.9877235012,D,26,24.1799131737,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-11,2016-01-14,S6,T5,T5_S6-11,0.631,8.1935390354625E-05,0.0120678311,0.0121497665,0.9932562169,D,26,24.7799156627,Control,Nutrients1,Dark,2,NA,NA,NA,Yes,NA
S6-12,2015-06-30,S6,T0,T0_S6-12,0.539,0.0002690223,0.0271183722,0.0273873945,0.9901771494,D,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-12,2015-08-04,S6,T1,T1_S6-12,0.525,0,0.198506704,0.198506704,1,D,26,25.6870654762,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-12,2015-10-02,S6,T2,T2_S6-12,0.567,0,0.0082557503,0.0082557503,1,D,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-12,2015-10-21,S6,T3,T3_S6-12,0.555,0.0004980059,0.0408785499,0.0413765559,0.9879640553,D,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-12,2015-12-12,S6,T4,T4_S6-12,0.532,0.0002085492,0.0219637847,0.0221723339,0.990594172,D,26,24.1799131737,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-12,2016-01-14,S6,T5,T5_S6-12,0.534,4.82269390621108E-05,0.0033211073,0.0033693342,0.9856865079,D,26,24.7799156627,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S6-13,2015-06-30,S6,T0,T0_S6-13,0.535,0.0002803945,0.2153014544,0.2155818489,0.9986993594,D,26,NA,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2015-08-04,S6,T1,T1_S6-13,0.52,2.13772031044072E-05,0.015056147,0.0150775242,0.9985821808,D,26,25.6870654762,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2015-10-02,S6,T2,T2_S6-13,0.579,6.70714101434969E-05,0.0097799496,0.009847021,0.9931886598,D,26,NA,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2015-10-21,S6,T3,T3_S6-13,0.62,0.000106073,0.0789971519,0.0791032249,0.9986590562,D,26,NA,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2015-12-12,S6,T4,T4_S6-13,0.565,8.89709090881422E-06,0.004591027,0.0045999241,0.9980658179,D,26,24.1799131737,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-01-14,S6,T5,T5_S6-13,0.592,3.97059453942866E-05,0.0074882244,0.0075279303,0.9947255163,D,26,24.7799156627,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-01-25,S6,T6,T6_S6-13,0.585,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-02-01,S6,T7,T7_S6-13,0.578,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-02-05,S6,T8,T8_S6-13,0.591,4.45234029499552E-05,0.0194715044,0.0195160278,0.9977186237,D,32,32.5288869048,Bleaching,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-02-12,S6,T9,T9_S6-13,0.513,0,0.002347811,0.002347811,1,D,32,32.8829107143,Bleaching,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-02-22,S6,T10,T10_S6-13,0.471,8.04386435266424E-05,0.0102931375,0.0103735761,0.9922458136,D,32,28.6980863095,Bleaching,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-04-05,S6,T11,T11_S6-13,0.558,0,0.0072177244,0.0072177244,1,D,27,NA,Recovery ,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-05-26,S6,T12,T12_S6-13,NA,0,0.0204426801,0.0204426801,1,D,27,NA,Control,Nutrients1,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-06-13,S6,T13,T13_S6-13,NA,0.0006245588,0.0217305522,0.022355111,0.9720619234,D,27,NA,Control,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-07-19,S6,T14,T14_S6-13,NA,3.87745626585176E-05,0.0035061798,0.0035449543,0.9890620417,D,27,27.1685208333,Control,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2016-09-26,S6,T15,T15_S6-13,NA,0,0.0027171505,0.0027171505,1,D,26,NA,Control,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-03-23,S6,T16,T16_S6-13,NA,0,0.0026462763,0.0026462763,1,D,26,26.3338953846,Control,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-05-11,S6,T17,T17_S6-13,0.535,0,0.0215037335,0.0215037335,1,D,26,27.3250833333,Control,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-05-18,S6,T18,T18_S6-13,0.53,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-05-25,S6,T19,T19_S6-13,0.505,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-06-01,S6,T20,T20_S6-13,0.509,0,0.0151036063,0.0151036063,1,D,32,31.6596716418,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-06-03,S6,T21,T21_S6-13,0.525,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-06-08,S6,T22,T22_S6-13,0.478,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-06-15,S6,T23,T23_S6-13,0.407,0,0.0365555166,0.0365555166,1,D,32,29.8219074627,Bleaching,Nutrients2,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-13,2017-07-20,S6,T24,T24_S6-13,0.419,0,0.0029264644,0.0029264644,1,D,26,NA,Control,Mcav,N+P+Food,1,NO3,Control,1,Yes,Mcav
S6-14,2015-06-30,S6,T0,T0_S6-14,0.571,5.86660733766447E-05,0.0313656561,0.0314243222,0.9981330998,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2015-08-04,S6,T1,T1_S6-14,0.43,8.68348790547778E-05,0.0294293823,0.0295162171,0.9970580621,D,26,25.6870654762,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2015-10-02,S6,T2,T2_S6-14,0.522,0.0005595755,0.1065694929,0.1071290685,0.9947766226,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2015-10-21,S6,T3,T3_S6-14,0.538,0.0012571203,0.1679797926,0.1692369129,0.9925718313,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2015-12-12,S6,T4,T4_S6-14,0.573,5.58389115494064E-06,0.0064753423,0.0064809262,0.9991384115,D,26,24.1799131737,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-01-14,S6,T5,T5_S6-14,0.635,0,0.0051178405,0.0051178405,1,D,26,24.7799156627,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-01-25,S6,T6,T6_S6-14,0.57,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-02-01,S6,T7,T7_S6-14,0.55,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-02-05,S6,T8,T8_S6-14,0.582,0.000045051,0.0120564688,0.0121015198,0.996277244,D,32,32.5288869048,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-02-12,S6,T9,T9_S6-14,0.57,4.71618188675347E-05,0.0210317303,0.0210788921,0.9977626045,D,32,32.8829107143,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-02-22,S6,T10,T10_S6-14,0.524,0,0.0309760194,0.0309760194,1,D,32,28.6980863095,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-04-05,S6,T11,T11_S6-14,0.531,0,0.0139204959,0.0139204959,1,D,27,NA,Recovery ,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-05-26,S6,T12,T12_S6-14,NA,0,0.0073069486,0.0073069486,1,D,27,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-06-13,S6,T13,T13_S6-14,NA,0,0.0129765814,0.0129765814,1,D,27,NA,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-07-19,S6,T14,T14_S6-14,NA,0,0.0153789294,0.0153789294,1,D,27,27.1685208333,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2016-09-26,S6,T15,T15_S6-14,NA,0,0.0032216081,0.0032216081,1,D,26,NA,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-03-23,S6,T16,T16_S6-14,NA,0,0.0048794064,0.0048794064,1,D,26,26.3338953846,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-05-11,S6,T17,T17_S6-14,0.504,0,0.0259678182,0.0259678182,1,D,26,27.3250833333,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-05-18,S6,T18,T18_S6-14,0.502,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-05-25,S6,T19,T19_S6-14,0.499,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-06-01,S6,T20,T20_S6-14,0.503,0,0.018757821,0.018757821,1,D,32,31.6596716418,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-06-03,S6,T21,T21_S6-14,0.473,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-06-08,S6,T22,T22_S6-14,0.456,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-06-15,S6,T23,T23_S6-14,0.391,0,0.0348686616,0.0348686616,1,D,32,29.8219074627,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,Mcav
S6-14,2017-07-20,S6,T24,T24_S6-14,0.449,9.25857209168617E-06,0.0021956919,0.0022049505,0.9958010069,D,26,NA,Control,Mcav,Dark,1,NO3,Control,1,Yes,Mcav
S6-15,2015-06-30,S6,T0,T0_S6-15,0.558,0.000085748,0.0099162201,0.010001968,0.991426891,D,26,NA,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2015-08-04,S6,T1,T1_S6-15,0.546,0.0002972516,0.0367963327,0.0370935843,0.9919864409,D,26,25.6870654762,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2015-10-02,S6,T2,T2_S6-15,0.565,0.000138325,0.0090305801,0.0091689052,0.9849136803,D,26,NA,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2015-10-21,S6,T3,T3_S6-15,0.583,0.0003914686,0.0109782197,0.0113696883,0.9655690963,D,26,NA,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2015-12-12,S6,T4,T4_S6-15,0.535,0.0001883484,0.0090700712,0.0092584195,0.9796565332,D,26,24.1799131737,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-01-14,S6,T5,T5_S6-15,0.52,0.0004050839,0.006233053,0.0066381369,0.9389762646,D,26,24.7799156627,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-01-25,S6,T6,T6_S6-15,0.536,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-02-01,S6,T7,T7_S6-15,0.559,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-02-05,S6,T8,T8_S6-15,0.563,3.89715517286013E-05,0.0068929548,0.0069319263,0.9943779622,D,32,32.5288869048,Bleaching,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-02-12,S6,T9,T9_S6-15,0.513,0,0.0129733736,0.0129733736,1,D,32,32.8829107143,Bleaching,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-02-22,S6,T10,T10_S6-15,0.382,0,0.0008550682,0.0008550682,1,D,32,28.6980863095,Bleaching,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-04-05,S6,T11,T11_S6-15,0.588,0,0.0584789711,0.0584789711,1,D,27,NA,Recovery ,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-05-26,S6,T12,T12_S6-15,NA,0,0.0156531135,0.0156531135,1,D,27,NA,Control,Nutrients1,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-06-13,S6,T13,T13_S6-15,NA,0.0003621189,0.0128665573,0.0132286762,0.9726262208,D,27,NA,Control,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-07-19,S6,T14,T14_S6-15,NA,0,0.0208404693,0.0208404693,1,D,27,27.1685208333,Control,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2016-09-26,S6,T15,T15_S6-15,NA,0,0.0109008221,0.0109008221,1,D,26,NA,Control,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-03-23,S6,T16,T16_S6-15,NA,0,0.0013952058,0.0013952058,1,D,26,26.3338953846,Control,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-05-11,S6,T17,T17_S6-15,0.559,0,0.0749122925,0.0749122925,1,D,26,27.3250833333,Control,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-05-18,S6,T18,T18_S6-15,0.536,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-05-25,S6,T19,T19_S6-15,0.549,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-06-01,S6,T20,T20_S6-15,0.498,0,0.0197044949,0.0197044949,1,D,32,31.6596716418,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-06-03,S6,T21,T21_S6-15,0.478,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-06-08,S6,T22,T22_S6-15,0.473,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-06-15,S6,T23,T23_S6-15,0.362,0,0.0167035067,0.0167035067,1,D,32,29.8219074627,Bleaching,Nutrients2,Fe,2,NH4,NH4,2,Yes,
S6-15,2017-07-20,S6,T24,T24_S6-15,0.442,0,0.0049014343,0.0049014343,1,D,26,NA,Control,Mcav,Fe,2,NH4,NH4,2,Yes,
S6-16,2016-05-26,S6,T12,T12_S6-16,NA,0.0003856095,0.007512757,0.0078983665,0.9511785765,D,27,NA,Control,Nutrients1,Extra,1,Control,Control,2,No,
S6-16,2016-06-13,S6,T13,T13_S6-16,NA,0.0015240618,0.0307101155,0.0322341774,0.9527190721,D,27,NA,Control,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2016-07-19,S6,T14,T14_S6-16,NA,0.0008158937,0.015253164,0.0160690577,0.9492257894,D,27,27.1685208333,Control,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2016-09-26,S6,T15,T15_S6-16,NA,0.0003630704,0.0023291822,0.0026922527,0.8651425144,D,26,NA,Control,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-03-23,S6,T16,T16_S6-16,NA,0.0029317526,0.0008272117,0.0037589643,0.220063734,C,26,26.3338953846,Control,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-05-11,S6,T17,T17_S6-16,0.525,0.0784303181,0.0101840303,0.0886143485,0.1149252972,C,26,27.3250833333,Control,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-05-18,S6,T18,T18_S6-16,0.507,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-05-25,S6,T19,T19_S6-16,0.483,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-06-01,S6,T20,T20_S6-16,0.431,0.0232694473,0.0047524555,0.0280219028,0.1695978869,C,32,31.6596716418,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-06-03,S6,T21,T21_S6-16,0.428,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-06-08,S6,T22,T22_S6-16,0.423,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-06-15,S6,T23,T23_S6-16,0.306,0.0022194139,0.0121983058,0.0144177196,0.8460634598,D,32,29.8219074627,Bleaching,Nutrients2,Extra,1,Control,Control,2,No,
S6-16,2017-07-20,S6,T24,T24_S6-16,0.431,0,0.0012383588,0.0012383588,1,D,26,NA,Control,Mcav,Extra,1,Control,Control,2,No,
S6-17,2015-06-30,S6,T0,T0_S6-17,0.545,0,0.0088173799,0.0088173799,1,D,26,NA,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2015-08-04,S6,T1,T1_S6-17,0.514,0.0003361096,0.0259737582,0.0263098678,0.9872249603,D,26,25.6870654762,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2015-10-02,S6,T2,T2_S6-17,0.569,0,0.0977232347,0.0977232347,1,D,26,NA,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2015-10-21,S6,T3,T3_S6-17,0.604,0,0.0305585011,0.0305585011,1,D,26,NA,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2015-12-12,S6,T4,T4_S6-17,0.583,0,0.0050838289,0.0050838289,1,D,26,24.1799131737,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-01-14,S6,T5,T5_S6-17,0.643,0,0.0102120606,0.0102120606,1,D,26,24.7799156627,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-01-25,S6,T6,T6_S6-17,0.581,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-02-01,S6,T7,T7_S6-17,0.563,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-02-05,S6,T8,T8_S6-17,0.556,0.0002427471,0.0497344591,0.0499772062,0.9951428435,D,32,32.5288869048,Bleaching,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-02-12,S6,T9,T9_S6-17,0.559,0,0.0599996807,0.0599996807,1,D,32,32.8829107143,Bleaching,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-02-22,S6,T10,T10_S6-17,0.541,0,0.0071541297,0.0071541297,1,D,32,28.6980863095,Bleaching,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-04-05,S6,T11,T11_S6-17,0.535,0,0.012506451,0.012506451,1,D,27,NA,Recovery ,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-05-26,S6,T12,T12_S6-17,NA,5.69076688403978E-05,0.0092568808,0.0093137885,0.9938899548,D,27,NA,Control,Nutrients1,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-06-13,S6,T13,T13_S6-17,NA,0.0004746839,0.0163308104,0.0168054943,0.9717542419,D,27,NA,Control,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-07-19,S6,T14,T14_S6-17,NA,0.0001659466,0.0142801769,0.0144461235,0.9885127215,D,27,27.1685208333,Control,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2016-09-26,S6,T15,T15_S6-17,NA,0,0.0167360007,0.0167360007,1,D,26,NA,Control,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2017-03-23,S6,T16,T16_S6-17,NA,0,0.001452438,0.001452438,1,D,26,26.3338953846,Control,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2017-05-11,S6,T17,T17_S6-17,0.502,0,0.0309452179,0.0309452179,1,D,26,27.3250833333,Control,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2017-05-18,S6,T18,T18_S6-17,0.529,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
S6-17,2017-05-25,S6,T19,T19_S6-17,0.525,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Dark,2,NH4,NH4,2,Yes,Ssid
